"character_id","root_character","character_sub1","botanical_id"
8001,"floral attachment","gamopetalous",500
8002,"corolla aestivation","valvate",500
8003,"fruit","capsule",500
8004,"sexual Reproductive Unit","covered seed",500
8005,"habit","tree",501
8006,"bark texture","exfoliating",501
8007,"bole","branched",501
8008,"thorn","absent",501
8009,"petiole","petiolate",501
8010,"stipules","absent",501
8011,"leaf type","simple",501
8012,"leaf arrangement","alternate",501
8013,"leaf venation","pinnate",501
8014,"inflorescence","raceme",501
8015,"floral symmetry","actinomorphic",501
8016,"floral type","pentamerous",501
8017,"floral attachment","gamopetalous",501
8018,"corolla aestivation","valvate",501
8019,"fruit","capsule",501
8020,"sexual Reproductive Unit","covered seed",501
8021,"habit","shrub",502
8022,"bark texture","exfoliating",502
8023,"bole","branched",502
8024,"thorn","absent",502
8025,"petiole","petiolate",502
8026,"leaf type","simple",502
8027,"leaf arrangement","alternate",502
8028,"leaf venation","pinnate",502
8029,"inflorescence","raceme",502
8030,"floral symmetry","actinomorphic",502
8031,"floral type","pentamerous",502
8032,"floral attachment","gamopetalous",502
8033,"corolla aestivation","valvate",502
8034,"fruit","capsule",502
8035,"sexual Reproductive Unit","covered seed",502
8036,"habit","tree",503
8037,"bark texture","fissured",503
8038,"bole","branched",503
8039,"thorn","absent",503
8040,"petiole","petiolate",503
8041,"stipules","absent",503
8042,"leaf type","simple",503
8043,"leaf arrangement","alternate",503
8044,"leaf venation","pinnate",503
8045,"inflorescence","solitary",503
8046,"floral symmetry","actinomorphic",503
8047,"floral type","pentamerous",503
8048,"floral attachment","gamopetalous",503
8049,"corolla aestivation","valvate",503
8050,"fruit","capsule",503
8051,"sexual Reproductive Unit","covered seed",503
8052,"habit","tree",504
8053,"bark texture","exfoliating",504
8054,"bole","branched",504
8055,"thorn","absent",504
8056,"petiole","petiolate",504
8057,"leaf type","simple",504
8058,"leaf arrangement","alternate",504
8059,"leaf venation","pinnate",504
8060,"inflorescence","solitary",504
8061,"floral symmetry","actinomorphic",504
8062,"floral type","pentamerous",504
8063,"floral attachment","gamopetalous",504
8064,"corolla aestivation","valvate",504
8065,"fruit","capsule",504
8066,"sexual Reproductive Unit","covered seed",504
8067,"habit","tree",505
8068,"bark texture","smooth",505
8069,"bole","branched",505
8070,"thorn","absent",505
8071,"petiole","petiolate",505
8072,"stipules","absent",505
8073,"leaf type","simple",505
8074,"leaf arrangement","opposite",505
8075,"leaf venation","pinnate",505
8076,"inflorescence","cymose",505
8077,"floral symmetry","actinomorphic",505
8078,"floral type","pentamerous",505
8079,"floral attachment","polypetalous",505
8080,"corolla aestivation","imbricate",505
8081,"fruit","berry",505
8082,"sexual Reproductive Unit","covered seed",505
8083,"habit","tree",506
8084,"bark texture","smooth",506
8085,"bole","branched",506
8086,"thorn","absent",506
8087,"petiole","petiolate",506
8088,"stipules","absent",506
8089,"leaf type","simple",506
8090,"leaf arrangement","opposite",506
8091,"leaf venation","pinnate",506
8092,"inflorescence","cymose",506
8093,"floral symmetry","actinomorphic",506
8094,"floral type","pentamerous",506
8095,"floral attachment","gamopetalous",506
8096,"corolla aestivation","imbricate",506
8097,"fruit","berry",506
8098,"sexual Reproductive Unit","covered seed",506
8099,"habit","tree",507
8100,"bark texture","fissured",507
8101,"bole","branched",507
8102,"thorn","absent",507
8103,"petiole","petiolate",507
8104,"stipules","absent",507
8105,"leaf type","simple",507
8106,"leaf arrangement","opposite",507
8107,"leaf venation","pinnate",507
8108,"inflorescence","cymose",507
8109,"floral symmetry","actinomorphic",507
8110,"floral type","pentamerous",507
8111,"floral attachment","gamopetalous",507
8112,"corolla aestivation","imbricate",507
8113,"fruit","berry",507
8114,"sexual Reproductive Unit","covered seed",507
8115,"habit","tree",508
8116,"bark texture","fissured",508
8117,"bole","branched",508
8118,"thorn","absent",508
8119,"petiole","petiolate",508
8120,"stipules","absent",508
8121,"leaf type","simple",508
8122,"leaf arrangement","opposite",508
8123,"leaf venation","pinnate",508
8124,"inflorescence","cymose",508
8125,"floral symmetry","actinomorphic",508
8126,"floral type","pentamerous",508
8127,"floral attachment","gamopetalous",508
8128,"corolla aestivation","imbricate",508
8129,"fruit","berry",508
8130,"sexual Reproductive Unit","covered seed",508
8131,"habit","tree",509
8132,"bark texture","fissured",509
8133,"bole","branched",509
8134,"thorn","absent",509
8135,"petiole","petiolate",509
8136,"stipules","absent",509
8137,"leaf type","simple",509
8138,"leaf arrangement","opposite",509
8139,"leaf venation","pinnate",509
8140,"inflorescence","cymose",509
8141,"floral symmetry","actinomorphic",509
8142,"floral type","pentamerous",509
8143,"floral attachment","gamopetalous",509
8144,"corolla aestivation","imbricate",509
8145,"fruit","berry",509
8146,"sexual Reproductive Unit","covered seed",509
8147,"habit","tree",510
8148,"bark texture","smooth",510
8149,"bole","branched",510
8150,"thorn","absent",510
8151,"petiole","petiolate",510
8152,"stipules","absent",510
8153,"leaf type","simple",510
8154,"leaf arrangement","opposite",510
8155,"leaf venation","pinnate",510
8156,"inflorescence","cymose",510
8157,"floral symmetry","actinomorphic",510
8158,"floral type","pentamerous",510
8159,"floral attachment","gamopetalous",510
8160,"corolla aestivation","imbricate",510
8161,"fruit","berry",510
8162,"sexual Reproductive Unit","covered seed",510
8163,"habit","tree",511
8164,"bark texture","smooth",511
8165,"bole","branched",511
8166,"thorn","absent",511
8167,"petiole","petiolate",511
8168,"stipules","absent",511
8169,"leaf type","compound",511
8170,"leaf arrangement","alternate",511
8171,"leaf venation","pinnate",511
8172,"inflorescence","panicle",511
8173,"floral symmetry","actinomorphic",511
8174,"floral type","pentamerous",511
8175,"floral attachment","gamopetalous",511
8176,"corolla aestivation","imbricate",511
8177,"fruit","berry",511
8178,"sexual Reproductive Unit","covered seed",511
8179,"habit","tree",512
8180,"bark texture","fissured",512
8181,"bole","branched",512
8182,"thorn","absent",512
8183,"petiole","petiolate",512
8184,"stipules","absent",512
8185,"leaf type","compound",512
8186,"leaf arrangement","alternate",512
8187,"leaf venation","pinnate",512
8188,"inflorescence","panicle",512
8189,"floral symmetry","actinomorphic",512
8190,"floral type","pentamerous",512
8191,"floral attachment","gamopetalous",512
8192,"corolla aestivation","imbricate",512
8193,"fruit","capsule",512
8194,"sexual Reproductive Unit","covered seed",512
8195,"habit","tree",513
8196,"bark texture","smooth",513
8197,"bole","branched",513
8198,"thorn","absent",513
8199,"petiole","petiolate",513
8200,"stipules","absent",513
8201,"leaf type","compound",513
8202,"leaf arrangement","alternate",513
8203,"leaf venation","pinnate",513
8204,"inflorescence","panicle",513
8205,"floral symmetry","actinomorphic",513
8206,"floral type","pentamerous",513
8207,"floral attachment","gamopetalous",513
8208,"corolla aestivation","imbricate",513
8209,"fruit","capsule",513
8210,"sexual Reproductive Unit","covered seed",513
8211,"habit","tree",514
8212,"bark texture","fissured",514
8213,"bole","branched",514
8214,"thorn","absent",514
8215,"petiole","petiolate",514
8216,"stipules","absent",514
8217,"leaf type","compound",514
8218,"leaf arrangement","alternate",514
8219,"leaf venation","pinnate",514
8220,"inflorescence","panicle",514
8221,"floral symmetry","actinomorphic",514
8222,"floral type","pentamerous",514
8223,"floral attachment","gamopetalous",514
8224,"corolla aestivation","imbricate",514
8225,"fruit","capsule",514
8226,"sexual Reproductive Unit","covered seed",514
8227,"habit","tree",515
8228,"bark texture","fissured",515
8229,"bole","branched",515
8230,"thorn","absent",515
8231,"petiole","petiolate",515
8232,"stipules","absent",515
8233,"leaf type","compound",515
8234,"leaf arrangement","alternate",515
8235,"leaf venation","pinnate",515
8236,"inflorescence","panicle",515
8237,"floral symmetry","actinomorphic",515
8238,"floral type","pentamerous",515
8239,"floral attachment","gamopetalous",515
8240,"corolla aestivation","imbricate",515
8241,"fruit","capsule",515
8242,"sexual Reproductive Unit","covered seed",515
8243,"habit","tree",516
8244,"bark texture","fissured",516
8245,"bole","branched",516
8246,"thorn","absent",516
8247,"petiole","petiolate",516
8248,"stipules","absent",516
8249,"leaf type","compound",516
8250,"leaf arrangement","alternate",516
8251,"leaf venation","pinnate",516
8252,"inflorescence","raceme",516
8253,"floral symmetry","actinomorphic",516
8254,"floral type","pentamerous",516
8255,"floral attachment","gamopetalous",516
8256,"corolla aestivation","imbricate",516
8257,"fruit","capsule",516
8258,"sexual Reproductive Unit","covered seed",516
8259,"habit","tree",517
8260,"bark texture","fissured",517
8261,"bole","branched",517
8262,"thorn","absent",517
8263,"petiole","petiolate",517
8264,"stipules","absent",517
8265,"leaf type","compound",517
8266,"leaf arrangement","alternate",517
8267,"leaf venation","pinnate",517
8268,"inflorescence","panicle",517
8269,"floral symmetry","actinomorphic",517
8270,"floral type","pentamerous",517
8271,"floral attachment","gamopetalous",517
8272,"corolla aestivation","imbricate",517
8273,"fruit","drupe",517
8274,"sexual Reproductive Unit","covered seed",517
8275,"habit","tree",518
8276,"bark texture","fissured",518
8277,"bole","branched",518
8278,"thorn","absent",518
8279,"petiole","petiolate",518
8280,"stipules","absent",518
8281,"leaf type","compound",518
8282,"leaf arrangement","alternate",518
8283,"leaf venation","pinnate",518
8284,"inflorescence","panicle",518
8285,"floral symmetry","actinomorphic",518
8286,"floral type","pentamerous",518
8287,"floral attachment","gamopetalous",518
8288,"corolla aestivation","imbricate",518
8289,"fruit","capsule",518
8290,"sexual Reproductive Unit","covered seed",518
8291,"habit","tree",519
8292,"bark texture","fissured",519
8293,"bole","branched",519
8294,"thorn","absent",519
8295,"petiole","petiolate",519
8296,"stipules","absent",519
8297,"leaf type","compound",519
8298,"leaf arrangement","alternate",519
8299,"leaf venation","pinnate",519
8300,"inflorescence","panicle",519
8301,"floral symmetry","actinomorphic",519
8302,"floral type","pentamerous",519
8303,"floral attachment","gamopetalous",519
8304,"corolla aestivation","imbricate",519
8305,"fruit","capsule",519
8306,"sexual Reproductive Unit","covered seed",519
8307,"habit","tree",520
8308,"bark texture","fissured",520
8309,"bole","branched",520
8310,"thorn","absent",520
8311,"petiole","petiolate",520
8312,"stipules","absent",520
8313,"leaf type","compound",520
8314,"leaf arrangement","alternate",520
8315,"leaf venation","pinnate",520
8316,"inflorescence","raceme",520
8317,"floral symmetry","actinomorphic",520
8318,"floral type","pentamerous",520
8319,"floral attachment","gamopetalous",520
8320,"corolla aestivation","imbricate",520
8321,"fruit","capsule",520
8322,"sexual Reproductive Unit","covered seed",520
8323,"habit","tree",521
8324,"bark texture","fissured",521
8325,"bole","branched",521
8326,"thorn","absent",521
8327,"petiole","petiolate",521
8328,"stipules","absent",521
8329,"leaf type","compound",521
8330,"leaf arrangement","alternate",521
8331,"leaf venation","pinnate",521
8332,"inflorescence","panicle",521
8333,"floral symmetry","actinomorphic",521
8334,"floral type","pentamerous",521
8335,"floral attachment","gamopetalous",521
8336,"corolla aestivation","imbricate",521
8337,"fruit","capsule",521
8338,"sexual Reproductive Unit","covered seed",521
8339,"habit","tree",522
8340,"bark texture","fissured",522
8341,"bole","branched",522
8342,"thorn","absent",522
8343,"petiole","petiolate",522
8344,"stipules","absent",522
8345,"leaf type","compound",522
8346,"leaf arrangement","alternate",522
8347,"leaf venation","pinnate",522
8348,"inflorescence","panicle",522
8349,"floral symmetry","actinomorphic",522
8350,"floral type","pentamerous",522
8351,"floral attachment","gamopetalous",522
8352,"corolla aestivation","imbricate",522
8353,"fruit","capsule",522
8354,"sexual Reproductive Unit","covered seed",522
8355,"habit","tree",523
8356,"bark texture","fissured",523
8357,"bole","branched",523
8358,"thorn","absent",523
8359,"petiole","petiolate",523
8360,"stipules","absent",523
8361,"leaf type","compound",523
8362,"leaf arrangement","alternate",523
8363,"leaf venation","pinnate",523
8364,"inflorescence","panicle",523
8365,"floral type","pentamerous",523
8366,"floral attachment","gamopetalous",523
8367,"corolla aestivation","imbricate",523
8368,"fruit","capsule",523
8369,"sexual Reproductive Unit","covered seed",523
8370,"habit","tree",524
8371,"bark texture","fissured",524
8372,"bole","branched",524
8373,"thorn","absent",524
8374,"petiole","petiolate",524
8375,"stipules","absent",524
8376,"leaf type","compound",524
8377,"leaf arrangement","alternate",524
8378,"leaf venation","pinnate",524
8379,"inflorescence","panicle",524
8380,"floral symmetry","actinomorphic",524
8381,"floral type","pentamerous",524
8382,"floral attachment","gamopetalous",524
8383,"corolla aestivation","imbricate",524
8384,"fruit","capsule",524
8385,"sexual Reproductive Unit","covered seed",524
8386,"habit","tree",525
8387,"bark texture","fissured",525
8388,"bole","branched",525
8389,"thorn","absent",525
8390,"petiole","petiolate",525
8391,"stipules","absent",525
8392,"leaf type","compound",525
8393,"leaf arrangement","alternate",525
8394,"leaf venation","pinnate",525
8395,"inflorescence","panicle",525
8396,"floral symmetry","actinomorphic",525
8397,"floral type","pentamerous",525
8398,"floral attachment","gamopetalous",525
8399,"corolla aestivation","imbricate",525
8400,"fruit","capsule",525
8401,"sexual Reproductive Unit","covered seed",525
8402,"habit","tree",526
8403,"bark texture","fissured",526
8404,"bole","branched",526
8405,"thorn","absent",526
8406,"petiole","petiolate",526
8407,"stipules","absent",526
8408,"leaf type","compound",526
8409,"leaf arrangement","alternate",526
8410,"leaf venation","pinnate",526
8411,"inflorescence","panicle",526
8412,"floral type","pentamerous",526
8413,"floral attachment","gamopetalous",526
8414,"corolla aestivation","imbricate",526
8415,"fruit","capsule",526
8416,"sexual Reproductive Unit","covered seed",526
8417,"habit","tree",527
8418,"bark texture","fissured",527
